timestamp,channel,signal,peak_to_peak,flags
10213,5,1.250000,1.250000,0
10214,5,11.250000,11.250000,0
10215,5,18.750000,18.750000,0
10216,5,17.500000,17.500000,0
10217,5,11.250000,11.250000,0
10218,5,2.500000,2.500000,0
10219,5,10.000000,10.000000,0
10220,5,18.750000,18.750000,0
10221,5,17.500000,17.500000,0
10222,5,11.250000,11.250000,0
10223,5,1.250000,1.250000,0
10224,5,11.250000,11.250000,0
10225,5,18.750000,18.750000,0
10226,5,17.500000,17.500000,0
10227,5,11.250000,11.250000,0
10228,5,1.250000,1.250000,0
10229,5,11.250000,11.250000,0
10230,5,17.500000,17.500000,0
10231,5,17.500000,17.500000,0
10232,5,11.250000,11.250000,0
10233,5,1.250000,1.250000,0
10234,5,10.000000,10.000000,0
10235,5,17.500000,17.500000,0
10236,5,17.500000,17.500000,0
10237,5,11.250000,11.250000,0
10238,5,1.250000,1.250000,0
10239,5,10.000000,10.000000,0
10240,5,17.500000,17.500000,0
10241,5,16.250000,16.250000,0
10242,5,11.250000,11.250000,0
10243,5,1.250000,1.250000,0
10244,5,11.250000,11.250000,0
10245,5,17.500000,17.500000,0
10246,5,16.250000,16.250000,0
10247,5,10.000000,10.000000,0
10248,5,2.500000,2.500000,0
10249,5,10.000000,10.000000,0
10250,5,17.500000,17.500000,0
10251,5,16.250000,16.250000,0
10252,5,11.250000,11.250000,0
10253,5,1.250000,1.250000,0
10254,5,10.000000,10.000000,0
10255,5,16.250000,16.250000,0
10256,5,16.250000,16.250000,0
10257,5,10.000000,10.000000,0
10258,5,1.250000,1.250000,0
10259,5,8.750000,8.750000,0
10260,5,16.250000,16.250000,0
10261,5,15.000001,15.000001,0
10262,5,10.000000,10.000000,0
10263,5,1.250000,1.250000,0
10264,5,10.000000,10.000000,0
10265,5,16.250000,16.250000,0
10266,5,15.000001,15.000001,0
10267,5,8.750000,8.750000,0
10268,5,1.250000,1.250000,0
10269,5,10.000000,10.000000,0
10270,5,16.250000,16.250000,0
10271,5,15.000001,15.000001,0
10272,5,10.000000,10.000000,0
10273,5,1.250000,1.250000,0
10274,5,8.750000,8.750000,0
10275,5,15.000001,15.000001,0
10276,5,15.000001,15.000001,0
10277,5,10.000000,10.000000,0
10278,5,1.250000,1.250000,0
10279,5,8.750000,8.750000,0
10280,5,15.000001,15.000001,0
10281,5,13.750000,13.750000,0
10282,5,8.750000,8.750000,0
10283,5,1.250000,1.250000,0
10284,5,8.750000,8.750000,0
10285,5,15.000001,15.000001,0
10286,5,13.750000,13.750000,0
10287,5,8.750000,8.750000,0
10288,5,1.250000,1.250000,0
10289,5,8.750000,8.750000,0
10290,5,15.000001,15.000001,0
10291,5,13.750000,13.750000,0
10292,5,10.000000,10.000000,0
10293,5,1.250000,1.250000,0
10294,5,8.750000,8.750000,0
10295,5,13.750000,13.750000,0
10296,5,13.750000,13.750000,0
10297,5,8.750000,8.750000,0
10298,5,0.000000,0.000000,0
10299,5,7.500000,7.500000,0
10300,5,13.750000,13.750000,0
10301,5,13.750000,13.750000,0
10302,5,8.750000,8.750000,0
10303,5,1.250000,1.250000,0
10304,5,7.500000,7.500000,0
10305,5,13.750000,13.750000,0
10306,5,12.500000,12.500000,0
10307,5,8.750000,8.750000,0
10308,5,1.250000,1.250000,0
10309,5,8.750000,8.750000,0
10310,5,13.750000,13.750000,0
10311,5,12.500000,12.500000,0
10312,5,8.750000,8.750000,0
10313,5,1.250000,1.250000,0
10314,5,8.750000,8.750000,0
10315,5,13.750000,13.750000,0
10316,5,12.500000,12.500000,0
10317,5,7.500000,7.500000,0
10318,5,0.000000,0.000000,0
10319,5,8.750000,8.750000,0
10320,5,13.750000,13.750000,0
10321,5,12.500000,12.500000,0
10322,5,7.500000,7.500000,0
10323,5,1.250000,1.250000,0
10324,5,7.500000,7.500000,0
10325,5,13.750000,13.750000,0
10326,5,12.500000,12.500000,0
10327,5,7.500000,7.500000,0
10328,5,1.250000,1.250000,0
10329,5,7.500000,7.500000,0
10330,5,12.500000,12.500000,0
10331,5,12.500000,12.500000,0
10332,5,8.750000,8.750000,0
10333,5,1.250000,1.250000,0
10334,5,7.500000,7.500000,0
10335,5,12.500000,12.500000,0
10336,5,12.500000,12.500000,0
10337,5,8.750000,8.750000,0
10338,5,1.250000,1.250000,0
10339,5,7.500000,7.500000,0
10340,5,12.500000,12.500000,0
10341,5,12.500000,12.500000,0
10342,5,8.750000,8.750000,0
10343,5,1.250000,1.250000,0
10344,5,7.500000,7.500000,0
10345,5,12.500000,12.500000,0
10346,5,12.500000,12.500000,0
10347,5,8.750000,8.750000,0
10348,5,1.250000,1.250000,0
10349,5,7.500000,7.500000,0
10350,5,12.500000,12.500000,0
10351,5,12.500000,12.500000,0
10352,5,8.750000,8.750000,0
10353,5,1.250000,1.250000,0
10354,5,7.500000,7.500000,0
10355,5,12.500000,12.500000,0
10356,5,12.500000,12.500000,0
10357,5,8.750000,8.750000,0
10358,5,1.250000,1.250000,0
10359,5,7.500000,7.500000,0
10360,5,12.500000,12.500000,0
10361,5,12.500000,12.500000,0
10362,5,8.750000,8.750000,0
10363,5,1.250000,1.250000,0
10364,5,7.500000,7.500000,0
10365,5,12.500000,12.500000,0
10366,5,12.500000,12.500000,0
10367,5,8.750000,8.750000,0
10368,5,1.250000,1.250000,0
10369,5,7.500000,7.500000,0
10370,5,12.500000,12.500000,0
10371,5,12.500000,12.500000,0
10372,5,8.750000,8.750000,0
10373,5,1.250000,1.250000,0
10374,5,7.500000,7.500000,0
10375,5,12.500000,12.500000,0
10376,5,12.500000,12.500000,0
10377,5,7.500000,7.500000,0
10378,5,1.250000,1.250000,0
10379,5,7.500000,7.500000,0
10380,5,13.750000,13.750000,0
10381,5,12.500000,12.500000,0
10382,5,7.500000,7.500000,0
10383,5,1.250000,1.250000,0
10384,5,7.500000,7.500000,0
10385,5,13.750000,13.750000,0
10386,5,12.500000,12.500000,0
10387,5,7.500000,7.500000,0
10388,5,1.250000,1.250000,0
10389,5,8.750000,8.750000,0
10390,5,13.750000,13.750000,0
10391,5,12.500000,12.500000,0
10392,5,7.500000,7.500000,0
10393,5,0.000000,0.000000,0
10394,5,8.750000,8.750000,0
10395,5,13.750000,13.750000,0
10396,5,12.500000,12.500000,0
10397,5,7.500000,7.500000,0
10398,5,1.250000,1.250000,0
10399,5,8.750000,8.750000,0
10400,5,13.750000,13.750000,0
10401,5,12.500000,12.500000,0
10402,5,7.500000,7.500000,0
10403,5,1.250000,1.250000,0
10404,5,8.750000,8.750000,0
10405,5,13.750000,13.750000,0
10406,5,12.500000,12.500000,0
10407,5,7.500000,7.500000,0
10408,5,1.250000,1.250000,0
10409,5,8.750000,8.750000,0
10410,5,13.750000,13.750000,0
10411,5,12.500000,12.500000,0
10412,5,7.500000,7.500000,0
10413,5,1.250000,1.250000,0
10414,5,8.750000,8.750000,0
10415,5,13.750000,13.750000,0
10416,5,12.500000,12.500000,0
10417,5,7.500000,7.500000,0
10418,5,1.250000,1.250000,0
10419,5,8.750000,8.750000,0
10420,5,13.750000,13.750000,0
10421,5,12.500000,12.500000,0
10422,5,7.500000,7.500000,0
10423,5,1.250000,1.250000,0
10424,5,8.750000,8.750000,0
10425,5,13.750000,13.750000,0
10426,5,12.500000,12.500000,0
10427,5,7.500000,7.500000,0
10428,5,0.000000,0.000000,0
10429,5,8.750000,8.750000,0
10430,5,13.750000,13.750000,0
10431,5,12.500000,12.500000,0
10432,5,7.500000,7.500000,0
10433,5,1.250000,1.250000,0
10434,5,7.500000,7.500000,0
10435,5,13.750000,13.750000,0
10436,5,12.500000,12.500000,0
10437,5,7.500000,7.500000,0
10438,5,1.250000,1.250000,0
10439,5,7.500000,7.500000,0
10440,5,12.500000,12.500000,0
10441,5,12.500000,12.500000,0
10442,5,8.750000,8.750000,0
10443,5,1.250000,1.250000,0
10444,5,7.500000,7.500000,0
10445,5,12.500000,12.500000,0
10446,5,12.500000,12.500000,0
10447,5,8.750000,8.750000,0
10448,5,1.250000,1.250000,0
10449,5,7.500000,7.500000,0
10450,5,12.500000,12.500000,0
10451,5,12.500000,12.500000,0
10452,5,8.750000,8.750000,0
10453,5,1.250000,1.250000,0
10454,5,7.500000,7.500000,0
10455,5,12.500000,12.500000,0
10456,5,12.500000,12.500000,0
10457,5,7.500000,7.500000,0
10458,5,0.000000,0.000000,0
10459,5,8.750000,8.750000,0
10460,5,12.500000,12.500000,0
10461,5,12.500000,12.500000,0
10462,5,7.500000,7.500000,0
10463,5,1.250000,1.250000,0
10464,5,7.500000,7.500000,0
10465,5,12.500000,12.500000,0
10466,5,11.250000,11.250000,0
10467,5,7.500000,7.500000,0
10468,5,1.250000,1.250000,0
10469,5,7.500000,7.500000,0
10470,5,12.500000,12.500000,0
10471,5,11.250000,11.250000,0
10472,5,7.500000,7.500000,0
10473,5,1.250000,1.250000,0
10474,5,7.500000,7.500000,0
10475,5,12.500000,12.500000,0
10476,5,11.250000,11.250000,0
10477,5,7.500000,7.500000,0
10478,5,0.000000,0.000000,0
10479,5,6.250000,6.250000,0
10480,5,11.250000,11.250000,0
10481,5,11.250000,11.250000,0
10482,5,7.500000,7.500000,0
10483,5,1.250000,1.250000,0
10484,5,6.250000,6.250000,0
10485,5,11.250000,11.250000,0
10486,5,11.250000,11.250000,0
10487,5,7.500000,7.500000,0
10488,5,1.250000,1.250000,0
10489,5,7.500000,7.500000,0
10490,5,11.250000,11.250000,0
10491,5,10.000000,10.000000,0
10492,5,6.250000,6.250000,0
10493,5,0.000000,0.000000,0
10494,5,7.500000,7.500000,0
10495,5,11.250000,11.250000,0
10496,5,10.000000,10.000000,0
10497,5,6.250000,6.250000,0
10498,5,1.250000,1.250000,0
10499,5,6.250000,6.250000,0
10500,5,11.250000,11.250000,0
10501,5,10.000000,10.000000,0
10502,5,7.500000,7.500000,0
10503,5,1.250000,1.250000,0
10504,5,6.250000,6.250000,0
10505,5,10.000000,10.000000,0
10506,5,10.000000,10.000000,0
10507,5,7.500000,7.500000,0
10508,5,0.000000,0.000000,0
10509,5,6.250000,6.250000,0
10510,5,10.000000,10.000000,0
10511,5,10.000000,10.000000,0
10512,5,6.250000,6.250000,0
10513,5,1.250000,1.250000,0
10514,5,6.250000,6.250000,0
10515,5,10.000000,10.000000,0
10516,5,10.000000,10.000000,0
10517,5,6.250000,6.250000,0
10518,5,1.250000,1.250000,0
10519,5,6.250000,6.250000,0
10520,5,10.000000,10.000000,0
10521,5,8.750000,8.750000,0
10522,5,6.250000,6.250000,0
10523,5,1.250000,1.250000,0
10524,5,6.250000,6.250000,0
10525,5,10.000000,10.000000,0
10526,5,8.750000,8.750000,0
10527,5,6.250000,6.250000,0
10528,5,0.000000,0.000000,0
10529,5,6.250000,6.250000,0
10530,5,10.000000,10.000000,0
10531,5,8.750000,8.750000,0
10532,5,5.000000,5.000000,0
10533,5,1.250000,1.250000,0
10534,5,5.000000,5.000000,0
10535,5,8.750000,8.750000,0
10536,5,8.750000,8.750000,0
10537,5,6.250000,6.250000,0
10538,5,1.250000,1.250000,0
10539,5,5.000000,5.000000,0
10540,5,8.750000,8.750000,0
10541,5,8.750000,8.750000,0
10542,5,6.250000,6.250000,0
10543,5,1.250000,1.250000,0
10544,5,5.000000,5.000000,0
10545,5,8.750000,8.750000,0
10546,5,8.750000,8.750000,0
10547,5,6.250000,6.250000,0
10548,5,1.250000,1.250000,0
10549,5,5.000000,5.000000,0
10550,5,8.750000,8.750000,0
10551,5,8.750000,8.750000,0
10552,5,6.250000,6.250000,0
10553,5,1.250000,1.250000,0
10554,5,5.000000,5.000000,0
10555,5,8.750000,8.750000,0
10556,5,8.750000,8.750000,0
10557,5,6.250000,6.250000,0
10558,5,1.250000,1.250000,0
10559,5,5.000000,5.000000,0
10560,5,8.750000,8.750000,0
10561,5,8.750000,8.750000,0
10562,5,6.250000,6.250000,0
10563,5,1.250000,1.250000,0
10564,5,5.000000,5.000000,0
10565,5,8.750000,8.750000,0
10566,5,8.750000,8.750000,0
10567,5,6.250000,6.250000,0
10568,5,1.250000,1.250000,0
10569,5,5.000000,5.000000,0
10570,5,8.750000,8.750000,0
10571,5,8.750000,8.750000,0
10572,5,6.250000,6.250000,0
10573,5,1.250000,1.250000,0
10574,5,5.000000,5.000000,0
10575,5,8.750000,8.750000,0
10576,5,8.750000,8.750000,0
10577,5,6.250000,6.250000,0
10578,5,1.250000,1.250000,0
10579,5,5.000000,5.000000,0
10580,5,10.000000,10.000000,0
10581,5,8.750000,8.750000,0
10582,5,5.000000,5.000000,0
10583,5,0.000000,0.000000,0
10584,5,6.250000,6.250000,0
10585,5,10.000000,10.000000,0
10586,5,8.750000,8.750000,0
10587,5,6.250000,6.250000,0
10588,5,1.250000,1.250000,0
10589,5,6.250000,6.250000,0
10590,5,10.000000,10.000000,0
10591,5,8.750000,8.750000,0
10592,5,6.250000,6.250000,0
10593,5,1.250000,1.250000,0
10594,5,6.250000,6.250000,0
10595,5,10.000000,10.000000,0
10596,5,10.000000,10.000000,0
10597,5,6.250000,6.250000,0
10598,5,1.250000,1.250000,0
10599,5,6.250000,6.250000,0
10600,5,10.000000,10.000000,0
10601,5,10.000000,10.000000,0
10602,5,6.250000,6.250000,0
10603,5,0.000000,0.000000,0
10604,5,6.250000,6.250000,0
10605,5,10.000000,10.000000,0
10606,5,10.000000,10.000000,0
10607,5,7.500000,7.500000,0
10608,5,1.250000,1.250000,0
10609,5,6.250000,6.250000,0
10610,5,10.000000,10.000000,0
10611,5,10.000000,10.000000,0
10612,5,6.250000,6.250000,0
10613,5,1.250000,1.250000,0
10614,5,6.250000,6.250000,0
10615,5,11.250000,11.250000,0
10616,5,10.000000,10.000000,0
10617,5,6.250000,6.250000,0
10618,5,0.000000,0.000000,0
10619,5,7.500000,7.500000,0
10620,5,11.250000,11.250000,0
10621,5,11.250000,11.250000,0
10622,5,7.500000,7.500000,0
10623,5,1.250000,1.250000,0
10624,5,6.250000,6.250000,0
10625,5,11.250000,11.250000,0
10626,5,11.250000,11.250000,0
10627,5,7.500000,7.500000,0
10628,5,1.250000,1.250000,0
10629,5,6.250000,6.250000,0
10630,5,11.250000,11.250000,0
10631,5,11.250000,11.250000,0
10632,5,7.500000,7.500000,0
10633,5,0.000000,0.000000,0
10634,5,7.500000,7.500000,0
10635,5,12.500000,12.500000,0
10636,5,11.250000,11.250000,0
10637,5,7.500000,7.500000,0
10638,5,1.250000,1.250000,0
10639,5,7.500000,7.500000,0
10640,5,12.500000,12.500000,0
10641,5,11.250000,11.250000,0
10642,5,7.500000,7.500000,0
10643,5,1.250000,1.250000,0
10644,5,7.500000,7.500000,0
10645,5,12.500000,12.500000,0
10646,5,12.500000,12.500000,0
10647,5,7.500000,7.500000,0
10648,5,0.000000,0.000000,0
10649,5,7.500000,7.500000,0
10650,5,12.500000,12.500000,0
10651,5,12.500000,12.500000,0
10652,5,8.750000,8.750000,0
10653,5,1.250000,1.250000,0
10654,5,7.500000,7.500000,0
10655,5,12.500000,12.500000,0
10656,5,12.500000,12.500000,0
10657,5,8.750000,8.750000,0
10658,5,1.250000,1.250000,0
10659,5,7.500000,7.500000,0
10660,5,12.500000,12.500000,0
10661,5,12.500000,12.500000,0
10662,5,7.500000,7.500000,0
10663,5,1.250000,1.250000,0
10664,5,7.500000,7.500000,0
10665,5,13.750000,13.750000,0
10666,5,12.500000,12.500000,0
10667,5,7.500000,7.500000,0
10668,5,1.250000,1.250000,0
10669,5,8.750000,8.750000,0
10670,5,13.750000,13.750000,0
10671,5,12.500000,12.500000,0
10672,5,8.750000,8.750000,0
10673,5,1.250000,1.250000,0
10674,5,8.750000,8.750000,0
10675,5,13.750000,13.750000,0
10676,5,12.500000,12.500000,0
10677,5,8.750000,8.750000,0
10678,5,1.250000,1.250000,0
10679,5,8.750000,8.750000,0
10680,5,13.750000,13.750000,0
10681,5,12.500000,12.500000,0
10682,5,8.750000,8.750000,0
10683,5,1.250000,1.250000,0
10684,5,8.750000,8.750000,0
10685,5,13.750000,13.750000,0
10686,5,13.750000,13.750000,0
10687,5,8.750000,8.750000,0
10688,5,1.250000,1.250000,0
10689,5,7.500000,7.500000,0
10690,5,13.750000,13.750000,0
10691,5,13.750000,13.750000,0
10692,5,8.750000,8.750000,0
10693,5,1.250000,1.250000,0
10694,5,7.500000,7.500000,0
10695,5,13.750000,13.750000,0
10696,5,13.750000,13.750000,0
10697,5,8.750000,8.750000,0
10698,5,1.250000,1.250000,0
10699,5,7.500000,7.500000,0
10700,5,13.750000,13.750000,0
10701,5,13.750000,13.750000,0
10702,5,8.750000,8.750000,0
10703,5,1.250000,1.250000,0
10704,5,7.500000,7.500000,0
10705,5,13.750000,13.750000,0
10706,5,13.750000,13.750000,0
10707,5,8.750000,8.750000,0
10708,5,1.250000,1.250000,0
10709,5,7.500000,7.500000,0
10710,5,13.750000,13.750000,0
10711,5,13.750000,13.750000,0
10712,5,8.750000,8.750000,0
10713,5,1.250000,1.250000,0
10714,5,7.500000,7.500000,0
10715,5,13.750000,13.750000,0
10716,5,13.750000,13.750000,0
10717,5,8.750000,8.750000,0
10718,5,1.250000,1.250000,0
10719,5,7.500000,7.500000,0
10720,5,13.750000,13.750000,0
10721,5,13.750000,13.750000,0
10722,5,8.750000,8.750000,0
10723,5,1.250000,1.250000,0
10724,5,7.500000,7.500000,0
10725,5,13.750000,13.750000,0
10726,5,13.750000,13.750000,0
10727,5,8.750000,8.750000,0
10728,5,1.250000,1.250000,0
10729,5,7.500000,7.500000,0
10730,5,13.750000,13.750000,0
10731,5,13.750000,13.750000,0
10732,5,8.750000,8.750000,0
10733,5,1.250000,1.250000,0
10734,5,7.500000,7.500000,0
10735,5,13.750000,13.750000,0
10736,5,13.750000,13.750000,0
10737,5,8.750000,8.750000,0
10738,5,1.250000,1.250000,0
10739,5,8.750000,8.750000,0
10740,5,13.750000,13.750000,0
10741,5,12.500000,12.500000,0
10742,5,8.750000,8.750000,0
10743,5,1.250000,1.250000,0
10744,5,8.750000,8.750000,0
10745,5,13.750000,13.750000,0
10746,5,12.500000,12.500000,0
10747,5,8.750000,8.750000,0
10748,5,1.250000,1.250000,0
10749,5,8.750000,8.750000,0
10750,5,13.750000,13.750000,0
10751,5,12.500000,12.500000,0
10752,5,8.750000,8.750000,0
10753,5,1.250000,1.250000,0
10754,5,8.750000,8.750000,0
10755,5,13.750000,13.750000,0
10756,5,12.500000,12.500000,0
10757,5,8.750000,8.750000,0
10758,5,1.250000,1.250000,0
10759,5,8.750000,8.750000,0
10760,5,13.750000,13.750000,0
10761,5,12.500000,12.500000,0
10762,5,8.750000,8.750000,0
10763,5,1.250000,1.250000,0
10764,5,8.750000,8.750000,0
10765,5,13.750000,13.750000,0
10766,5,12.500000,12.500000,0
10767,5,8.750000,8.750000,0
10768,5,1.250000,1.250000,0
10769,5,8.750000,8.750000,0
10770,5,13.750000,13.750000,0
10771,5,12.500000,12.500000,0
10772,5,8.750000,8.750000,0
10773,5,1.250000,1.250000,0
10774,5,8.750000,8.750000,0
10775,5,13.750000,13.750000,0
10776,5,12.500000,12.500000,0
10777,5,8.750000,8.750000,0
10778,5,1.250000,1.250000,0
10779,5,8.750000,8.750000,0
10780,5,13.750000,13.750000,0
10781,5,12.500000,12.500000,0
10782,5,8.750000,8.750000,0
10783,5,1.250000,1.250000,0
10784,5,8.750000,8.750000,0
10785,5,13.750000,13.750000,0
10786,5,12.500000,12.500000,0
10787,5,8.750000,8.750000,0
10788,5,1.250000,1.250000,0
10789,5,8.750000,8.750000,0
10790,5,13.750000,13.750000,0
10791,5,13.750000,13.750000,0
10792,5,8.750000,8.750000,0
10793,5,1.250000,1.250000,0
10794,5,7.500000,7.500000,0
10795,5,13.750000,13.750000,0
10796,5,13.750000,13.750000,0
10797,5,8.750000,8.750000,0
10798,5,1.250000,1.250000,0
10799,5,7.500000,7.500000,0
10800,5,13.750000,13.750000,0
10801,5,13.750000,13.750000,0
10802,5,8.750000,8.750000,0
10803,5,1.250000,1.250000,0
10804,5,8.750000,8.750000,0
10805,5,13.750000,13.750000,0
10806,5,13.750000,13.750000,0
10807,5,10.000000,10.000000,0
10808,5,1.250000,1.250000,0
10809,5,8.750000,8.750000,0
10810,5,13.750000,13.750000,0
10811,5,13.750000,13.750000,0
10812,5,8.750000,8.750000,0
10813,5,1.250000,1.250000,0
10814,5,8.750000,8.750000,0
10815,5,15.000001,15.000001,0
10816,5,13.750000,13.750000,0
10817,5,8.750000,8.750000,0
10818,5,1.250000,1.250000,0
10819,5,8.750000,8.750000,0
10820,5,15.000001,15.000001,0
10821,5,13.750000,13.750000,0
10822,5,8.750000,8.750000,0
10823,5,1.250000,1.250000,0
10824,5,8.750000,8.750000,0
10825,5,15.000001,15.000001,0
10826,5,15.000001,15.000001,0
10827,5,10.000000,10.000000,0
10828,5,1.250000,1.250000,0
10829,5,8.750000,8.750000,0
10830,5,15.000001,15.000001,0
10831,5,15.000001,15.000001,0
10832,5,10.000000,10.000000,0
10833,5,1.250000,1.250000,0
10834,5,8.750000,8.750000,0
10835,5,15.000001,15.000001,0
10836,5,15.000001,15.000001,0
10837,5,8.750000,8.750000,0
10838,5,1.250000,1.250000,0
10839,5,10.000000,10.000000,0
10840,5,16.250000,16.250000,0
10841,5,15.000001,15.000001,0
10842,5,10.000000,10.000000,0
10843,5,1.250000,1.250000,0
10844,5,10.000000,10.000000,0
10845,5,16.250000,16.250000,0
10846,5,15.000001,15.000001,0
10847,5,10.000000,10.000000,0
10848,5,2.500000,2.500000,0
10849,5,8.750000,8.750000,0
10850,5,16.250000,16.250000,0
10851,5,16.250000,16.250000,0
10852,5,11.250000,11.250000,0
10853,5,1.250000,1.250000,0
10854,5,10.000000,10.000000,0
10855,5,16.250000,16.250000,0
10856,5,16.250000,16.250000,0
10857,5,11.250000,11.250000,0
10858,5,1.250000,1.250000,0
10859,5,10.000000,10.000000,0
10860,5,17.500000,17.500000,0
10861,5,16.250000,16.250000,0
10862,5,10.000000,10.000000,0
10863,5,1.250000,1.250000,0
10864,5,11.250000,11.250000,0
10865,5,17.500000,17.500000,0
10866,5,16.250000,16.250000,0
10867,5,11.250000,11.250000,0
10868,5,1.250000,1.250000,0
10869,5,10.000000,10.000000,0
10870,5,17.500000,17.500000,0
10871,5,17.500000,17.500000,0
10872,5,11.250000,11.250000,0
10873,5,2.500000,2.500000,0
10874,5,10.000000,10.000000,0
10875,5,17.500000,17.500000,0
10876,5,17.500000,17.500000,0
10877,5,11.250000,11.250000,0
10878,5,1.250000,1.250000,0
10879,5,11.250000,11.250000,0
10880,5,18.750000,18.750000,0
10881,5,17.500000,17.500000,0
10882,5,11.250000,11.250000,0
10883,5,1.250000,1.250000,0
10884,5,11.250000,11.250000,0
10885,5,18.750000,18.750000,0
10886,5,17.500000,17.500000,0
10887,5,11.250000,11.250000,0
10888,5,2.500000,2.500000,0
10889,5,10.000000,10.000000,0
10890,5,18.750000,18.750000,0
10891,5,17.500000,17.500000,0
10892,5,11.250000,11.250000,0
10893,5,1.250000,1.250000,0
10894,5,11.250000,11.250000,0
10895,5,18.750000,18.750000,0
10896,5,18.750000,18.750000,0
10897,5,12.500000,12.500000,0
10898,5,1.250000,1.250000,0
10899,5,11.250000,11.250000,0
10900,5,18.750000,18.750000,0
10901,5,18.750000,18.750000,0
10902,5,12.500000,12.500000,0
10903,5,2.500000,2.500000,0
10904,5,11.250000,11.250000,0
10905,5,18.750000,18.750000,0
10906,5,18.750000,18.750000,0
10907,5,12.500000,12.500000,0
10908,5,2.500000,2.500000,0
10909,5,11.250000,11.250000,0
10910,5,20.000000,20.000000,0
10911,5,18.750000,18.750000,0
10912,5,11.250000,11.250000,0
10913,5,1.250000,1.250000,0
10914,5,12.500000,12.500000,0
10915,5,20.000000,20.000000,0
10916,5,18.750000,18.750000,0
10917,5,11.250000,11.250000,0
10918,5,1.250000,1.250000,0
10919,5,12.500000,12.500000,0
10920,5,20.000000,20.000000,0
10921,5,18.750000,18.750000,0
10922,5,12.500000,12.500000,0
10923,5,1.250000,1.250000,0
10924,5,12.500000,12.500000,0
10925,5,20.000000,20.000000,0
10926,5,18.750000,18.750000,0
10927,5,12.500000,12.500000,0
10928,5,1.250000,1.250000,0
10929,5,11.250000,11.250000,0
10930,5,20.000000,20.000000,0
10931,5,18.750000,18.750000,0
10932,5,12.500000,12.500000,0
10933,5,1.250000,1.250000,0
10934,5,12.500000,12.500000,0
10935,5,20.000000,20.000000,0
10936,5,18.750000,18.750000,0
10937,5,12.500000,12.500000,0
10938,5,1.250000,1.250000,0
10939,5,12.500000,12.500000,0
10940,5,20.000000,20.000000,0
10941,5,18.750000,18.750000,0
10942,5,12.500000,12.500000,0
10943,5,1.250000,1.250000,0
10944,5,12.500000,12.500000,0
10945,5,20.000000,20.000000,0
10946,5,18.750000,18.750000,0
10947,5,11.250000,11.250000,0
10948,5,1.250000,1.250000,0
10949,5,12.500000,12.500000,0
10950,5,20.000000,20.000000,0
10951,5,18.750000,18.750000,0
10952,5,11.250000,11.250000,0
10953,5,1.250000,1.250000,0
10954,5,12.500000,12.500000,0
10955,5,20.000000,20.000000,0
10956,5,18.750000,18.750000,0
10957,5,11.250000,11.250000,0
10958,5,2.500000,2.500000,0
10959,5,11.250000,11.250000,0
10960,5,20.000000,20.000000,0
10961,5,18.750000,18.750000,0
10962,5,12.500000,12.500000,0
10963,5,2.500000,2.500000,0
10964,5,11.250000,11.250000,0
10965,5,18.750000,18.750000,0
10966,5,18.750000,18.750000,0
10967,5,12.500000,12.500000,0
10968,5,1.250000,1.250000,0
10969,5,11.250000,11.250000,0
10970,5,18.750000,18.750000,0
10971,5,18.750000,18.750000,0
10972,5,12.500000,12.500000,0
10973,5,1.250000,1.250000,0
10974,5,11.250000,11.250000,0
10975,5,18.750000,18.750000,0
10976,5,17.500000,17.500000,0
10977,5,11.250000,11.250000,0
10978,5,1.250000,1.250000,0
10979,5,11.250000,11.250000,0
10980,5,18.750000,18.750000,0
10981,5,17.500000,17.500000,0
10982,5,11.250000,11.250000,0
10983,5,2.500000,2.500000,0
10984,5,10.000000,10.000000,0
10985,5,18.750000,18.750000,0
10986,5,17.500000,17.500000,0
10987,5,11.250000,11.250000,0
10988,5,2.500000,2.500000,0
10989,5,11.250000,11.250000,0
10990,5,18.750000,18.750000,0
10991,5,17.500000,17.500000,0
10992,5,11.250000,11.250000,0
10993,5,1.250000,1.250000,0
10994,5,11.250000,11.250000,0
10995,5,18.750000,18.750000,0
10996,5,17.500000,17.500000,0
10997,5,11.250000,11.250000,0
10998,5,1.250000,1.250000,0
10999,5,11.250000,11.250000,0
11000,5,17.500000,17.500000,0
11001,5,17.500000,17.500000,0
11002,5,11.250000,11.250000,0
11003,5,1.250000,1.250000,0
11004,5,11.250000,11.250000,0
11005,5,17.500000,17.500000,0
11006,5,17.500000,17.500000,0
11007,5,11.250000,11.250000,0
11008,5,2.500000,2.500000,0
11009,5,10.000000,10.000000,0
11010,5,17.500000,17.500000,0
11011,5,17.500000,17.500000,0
11012,5,11.250000,11.250000,0
11013,5,1.250000,1.250000,0
11014,5,10.000000,10.000000,0
11015,5,17.500000,17.500000,0
11016,5,16.250000,16.250000,0
11017,5,11.250000,11.250000,0
11018,5,1.250000,1.250000,0
11019,5,10.000000,10.000000,0
11020,5,17.500000,17.500000,0
11021,5,16.250000,16.250000,0
11022,5,11.250000,11.250000,0
11023,5,1.250000,1.250000,0
11024,5,11.250000,11.250000,0
11025,5,17.500000,17.500000,0
11026,5,16.250000,16.250000,0
11027,5,10.000000,10.000000,0
11028,5,1.250000,1.250000,0
11029,5,11.250000,11.250000,0
11030,5,17.500000,17.500000,0
11031,5,16.250000,16.250000,0
11032,5,10.000000,10.000000,0
11033,5,1.250000,1.250000,0
11034,5,11.250000,11.250000,0
